cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu_total,ram
0.0,100.0,0.0,0.0,1.0,0.0,1.0,100.0,25.4,4373131264
1.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,25.1,4373131264
3.9,100.0,1.0,0.0,1.0,0.0,0.0,100.0,25.8,4373131264
0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,25.1,4373131264
2.9,100.0,0.0,0.0,1.0,0.0,0.0,100.0,25.5,4373258240
4.8,100.0,1.0,0.0,1.0,1.0,2.0,100.0,25.7,4371955712
1.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,25.3,4371955712
0.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,25.2,4371955712
1.0,100.0,0.0,1.0,2.0,0.0,0.0,100.0,25.5,4371955712
1.0,100.0,0.0,0.0,0.0,1.0,2.0,100.0,25.2,4371955712
1.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,25.5,4371890176
0.0,100.0,1.0,0.0,2.9,1.0,1.0,100.0,25.4,4371922944
1.0,100.0,0.0,1.0,1.0,0.0,0.0,100.0,25.2,4371931136
0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,25.2,4371931136
1.0,100.0,0.0,0.0,0.0,1.0,0.0,100.0,25.5,4371922944
0.0,100.0,2.0,0.0,1.0,0.0,1.0,100.0,25.3,4372713472
3.8,100.0,0.0,0.0,2.0,0.0,1.0,100.0,25.7,4373381120
3.8,100.0,0.0,0.0,1.0,1.0,1.0,100.0,25.7,4373729280
1.0,100.0,0.0,0.0,1.0,0.0,1.0,100.0,25.3,4374110208
5.7,100.0,0.0,0.0,1.0,0.0,0.0,100.0,25.8,4374237184
1.0,100.0,0.0,0.0,1.0,1.0,0.0,100.0,25.4,4374269952
2.9,100.0,1.0,0.0,1.0,0.0,0.0,100.0,25.4,4374269952
1.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,25.4,4374269952
2.0,100.0,0.0,0.0,1.0,0.0,1.0,100.0,25.3,4374269952
2.0,100.0,0.0,0.0,2.9,1.0,0.0,100.0,25.6,4374142976
0.0,100.0,3.8,1.0,0.0,0.0,1.0,100.0,25.7,4372455424
1.0,100.0,1.0,0.0,1.0,0.0,1.0,100.0,25.3,4372582400
0.0,100.0,1.0,0.0,0.0,0.0,1.0,100.0,25.3,4372582400
15.0,100.0,15.2,15.0,16.7,15.8,15.0,100.0,36.5,3906068480
13.7,40.0,12.0,12.0,11.1,12.0,13.9,100.0,27.0,3435114496
83.2,1.0,1.0,0.0,1.0,2.0,1.0,14.0,12.9,6433648640
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,9457582080
100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.7,12462850048
100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,13137473536
100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.6,16940023808
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.9,10628890624
100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.6,10628808704
100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.6,10629570560
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10630238208
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10630238208
100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.7,10630619136
100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.6,10630619136
100.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.7,10629849088
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.6,10629881856
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10630135808
100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.6,10630135808
100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.7,10630135808
100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5,10629492736
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,10629332992
100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.6,10629332992
100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.6,10629332992
100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,13.2,10627837952
100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.6,10628694016
100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.7,10628694016
100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.7,10628947968
100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5,10628947968
100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.8,10628947968
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,10628980736
100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.7,10628980736
100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.7,10629644288
100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.6,10629771264
100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.7,10630410240
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10630275072
100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10630918144
100.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,12.7,10631045120
100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.7,6828261376
11.9,77.0,77.0,66.0,52.0,4.0,14.1,0.0,37.7,4674183168
0.0,100.0,100.0,100.0,100.0,0.0,2.0,1.0,50.5,5302366208
0.0,100.0,100.0,100.0,100.0,2.9,2.0,0.0,50.4,5301518336
0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.3,5301518336
0.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,50.2,5301571584
1.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.6,5301174272
0.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,50.3,5300932608
1.0,100.0,100.0,100.0,100.0,0.0,1.0,2.0,50.5,5300932608
0.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.2,5300932608
1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.4,5301186560
2.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.3,5301186560
1.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.4,5301178368
1.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.3,5301178368
1.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.6,5302353920
0.0,100.0,100.0,100.0,100.0,1.0,2.0,1.0,50.3,5302353920
0.0,100.0,100.0,100.0,100.0,2.0,0.0,0.0,50.5,5302099968
1.0,100.0,100.0,100.0,100.0,2.0,0.0,0.0,50.3,5302099968
0.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.6,5302607872
1.0,100.0,100.0,100.0,100.0,2.0,1.0,0.0,50.3,5302607872
0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.4,5302640640
0.0,100.0,100.0,100.0,100.0,0.0,2.0,1.0,50.3,5302767616
0.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.4,5302767616
0.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,50.3,5302767616
0.0,100.0,100.0,100.0,100.0,0.0,2.0,1.0,50.4,5302001664
0.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.5,5300305920
2.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5300539392
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.3,5301071872
0.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.4,5301047296
1.0,100.0,100.0,100.0,100.0,0.0,2.0,2.0,50.4,5301047296
1.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.4,5301174272
0.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.2,5301174272
0.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.3,5301174272
1.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.3,5301170176
1.0,100.0,100.0,100.0,100.0,0.0,2.0,0.0,50.6,5300314112
1.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5300535296
1.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.5,5301043200
1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.5,5302472704
1.0,100.0,100.0,100.0,100.0,0.0,1.0,2.0,50.3,5302472704
2.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.6,5302845440
1.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.2,5302845440
2.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.5,5302845440
1.0,100.0,100.0,100.0,100.0,0.0,2.0,1.0,50.3,5302845440
0.0,100.0,100.0,100.0,100.0,2.0,0.0,0.0,50.4,5302845440
1.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,50.4,5302431744
1.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.4,5302800384
2.0,100.0,100.0,100.0,100.0,3.0,0.0,1.0,50.7,5302153216
1.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.4,5302128640
2.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.4,5302034432
0.0,100.0,100.0,100.0,100.0,2.0,0.0,0.0,50.4,5302030336
2.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.2,5302030336
1.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.4,5302030336
0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.2,5302030336
1.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.6,5300850688
2.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.4,5301137408
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5301391360
2.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.3,5301391360
1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.4,5301518336
1.0,100.0,100.0,100.0,100.0,0.0,2.0,0.0,50.2,5302661120
1.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.4,5302820864
1.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.4,5302820864
1.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.4,5303201792
0.0,100.0,100.0,100.0,100.0,2.0,0.0,0.0,50.4,5303201792
0.0,100.0,100.0,100.0,100.0,0.0,0.0,2.9,50.4,5302661120
0.0,100.0,100.0,100.0,100.0,2.0,0.0,0.0,50.6,5302726656
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.2,5303107584
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.3,5303107584
0.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,50.4,5303103488
0.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,50.4,5303070720
1.0,100.0,100.0,100.0,100.0,2.0,0.0,1.0,50.4,5301874688
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.3,5301768192
2.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.4,5301768192
0.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.4,5300338688
0.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.4,5301125120
1.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.4,5301252096
1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.3,5301760000
0.0,100.0,100.0,100.0,100.0,0.0,2.0,1.0,50.5,5301760000
0.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.3,5301792768
0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.3,5301792768
2.0,100.0,100.0,100.0,100.0,2.0,1.0,1.0,50.4,5302935552
1.0,100.0,100.0,100.0,100.0,0.0,1.0,2.0,50.5,5303091200
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5303091200
1.0,100.0,100.0,100.0,100.0,1.0,1.0,2.0,50.6,5302292480
1.0,100.0,100.0,100.0,100.0,0.0,1.0,2.0,50.6,5303087104
2.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5303468032
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5303595008
1.0,100.0,100.0,100.0,100.0,0.0,2.0,1.0,50.4,5303627776
1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.4,5303627776
0.0,100.0,100.0,100.0,100.0,0.0,1.0,2.0,50.4,5302190080
0.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,50.3,5302190080
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.3,5302190080
1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.2,5302190080
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5300506624
0.0,100.0,100.0,100.0,100.0,1.0,0.0,2.0,50.4,5301047296
0.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.4,5301460992
0.0,100.0,100.0,100.0,100.0,2.0,0.0,2.0,50.3,5301460992
1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.4,5301436416
1.0,100.0,100.0,100.0,100.0,0.0,0.0,2.0,50.3,5301563392
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5301592064
0.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.3,5301592064
2.0,100.0,100.0,100.0,100.0,2.9,0.0,1.0,50.6,5302767616
0.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.2,5302767616
2.0,100.0,100.0,100.0,100.0,2.0,1.0,2.0,50.6,5302550528
2.0,100.0,100.0,100.0,100.0,0.0,0.0,2.0,50.6,5302894592
2.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.2,5302894592
0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.4,5303300096
1.0,100.0,100.0,100.0,100.0,3.0,0.0,1.0,50.6,5303525376
1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.4,5303525376
1.0,100.0,100.0,100.0,100.0,1.0,1.0,2.0,50.3,5303525376
1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.3,5303525376
2.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.5,5302509568
1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.1,5302345728
1.0,100.0,100.0,100.0,100.0,0.0,2.0,2.0,50.7,5301518336
1.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.3,5301223424
0.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5301628928
1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.4,5301731328
0.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.3,5301731328
0.0,100.0,100.0,100.0,100.0,2.0,0.0,1.0,50.4,5301731328
0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.2,5301854208
0.0,100.0,100.0,100.0,100.0,2.0,1.0,1.0,50.4,5301854208
0.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.3,5301854208
1.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5301854208
0.0,100.0,100.0,100.0,100.0,1.0,1.0,2.0,50.5,5301673984
1.0,100.0,100.0,100.0,100.0,1.0,2.0,2.0,50.7,5302644736
1.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.3,5302677504
1.0,100.0,100.0,100.0,100.0,0.0,0.0,2.0,50.4,5303361536
0.0,100.0,100.0,100.0,100.0,1.0,0.0,2.0,50.4,5303439360
2.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.4,5303439360
1.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.4,5303435264
0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.3,5303435264
1.0,100.0,100.0,100.0,100.0,1.0,1.0,2.0,50.4,5303435264
0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,50.3,5303402496
0.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.4,5302206464
0.0,100.0,100.0,100.0,100.0,1.0,2.0,1.0,50.5,5301813248
1.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.3,5301813248
1.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,50.4,5301940224
0.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.4,5302099968
1.0,100.0,100.0,100.0,100.0,0.0,2.0,1.0,50.4,5302226944
1.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.4,5302226944
2.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.2,5302226944
27.6,100.0,100.0,100.0,100.0,28.0,27.3,27.0,64.0,4476248064
50.5,69.7,97.0,28.0,83.7,34.7,41.2,100.0,62.9,4285530112
100.0,98.0,100.0,1.0,3.0,0.0,0.0,100.0,50.3,5228883968
100.0,100.0,100.0,36.0,18.0,17.8,17.8,99.0,61.0,5041614848
100.0,100.0,100.0,0.0,1.0,1.0,0.0,100.0,50.4,5378056192
100.0,100.0,100.0,0.0,1.0,0.0,0.0,100.0,50.4,5378666496
100.0,100.0,100.0,0.0,2.0,1.0,1.0,100.0,50.4,5378666496
100.0,100.0,100.0,2.9,1.0,1.0,0.0,100.0,50.4,5378920448
11.0,100.0,100.0,0.0,89.0,1.0,0.0,100.0,50.3,5379047424
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.3,5379047424
0.0,100.0,100.0,2.0,100.0,1.0,2.0,100.0,50.5,5379047424
0.0,100.0,100.0,2.0,100.0,0.0,0.0,100.0,50.3,5379047424
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5378117632
0.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.3,5378117632
2.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5376888832
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.3,5376815104
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.3,5376688128
1.0,100.0,100.0,0.0,100.0,2.0,1.0,100.0,50.4,5376688128
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5376688128
0.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5376688128
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.2,5376688128
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5376688128
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.2,5376688128
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.4,5376688128
0.0,100.0,100.0,0.0,100.0,0.0,2.0,100.0,50.4,5377069056
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5377069056
2.0,100.0,100.0,1.0,100.0,2.9,1.0,100.0,50.6,5378002944
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.4,5377892352
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5377892352
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.4,5377892352
0.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.4,5378015232
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5378015232
1.0,100.0,100.0,2.0,100.0,2.0,1.0,100.0,50.4,5378015232
1.0,100.0,100.0,1.0,100.0,2.0,1.0,100.0,50.5,5378015232
0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.3,5377241088
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5377114112
0.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5376835584
1.0,100.0,100.0,0.0,100.0,2.0,1.0,100.0,50.3,5376835584
0.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5376835584
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.3,5377216512
0.0,100.0,100.0,0.0,100.0,2.9,1.0,100.0,50.5,5377724416
1.0,100.0,100.0,0.0,100.0,1.0,2.0,100.0,50.3,5377724416
0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.4,5377724416
0.0,100.0,100.0,1.0,100.0,2.9,0.0,100.0,50.3,5377724416
2.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5377724416
0.0,100.0,100.0,0.0,100.0,0.0,2.0,100.0,50.3,5377724416
1.0,100.0,100.0,2.0,100.0,0.0,1.0,100.0,50.5,5377757184
1.0,100.0,100.0,2.0,100.0,0.0,2.0,100.0,50.4,5378899968
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.5,5379059712
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5379067904
2.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5379321856
2.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.3,5379448832
1.0,100.0,100.0,2.0,100.0,0.0,0.0,100.0,50.4,5379448832
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.2,5379575808
2.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.4,5379575808
1.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.2,5379567616
2.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.5,5378969600
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.2,5378519040
0.0,100.0,100.0,1.0,100.0,2.0,0.0,100.0,50.4,5378519040
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5377056768
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.3,5376774144
2.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.3,5376774144
1.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.3,5376774144
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5376761856
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5376761856
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5376761856
0.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.4,5376761856
1.0,100.0,100.0,0.0,100.0,1.0,2.0,100.0,50.4,5377523712
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5377650688
1.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.4,5378031616
1.0,100.0,100.0,2.0,100.0,0.0,2.0,100.0,50.5,5378158592
0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.2,5378158592
0.0,100.0,100.0,2.9,100.0,0.0,2.0,100.0,50.4,5378158592
0.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5378191360
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5378191360
0.0,100.0,100.0,2.0,100.0,0.0,0.0,100.0,50.5,5378191360
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5378191360
1.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5377294336
0.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.2,5377011712
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5377011712
0.0,100.0,100.0,1.0,100.0,0.0,2.9,100.0,50.4,5377011712
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5377011712
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5377011712
0.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5377011712
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.2,5377011712
2.0,100.0,100.0,1.0,100.0,1.0,2.0,100.0,50.6,5376884736
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5377003520
0.0,100.0,100.0,0.0,100.0,1.0,2.0,100.0,50.4,5377003520
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.2,5377036288
0.0,100.0,100.0,0.0,100.0,1.0,2.0,100.0,50.5,5377695744
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.4,5377695744
0.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.3,5378101248
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.2,5378076672
1.0,88.1,100.0,2.0,100.0,12.9,0.0,100.0,50.6,5378203648
0.0,0.0,100.0,0.0,100.0,100.0,2.0,100.0,50.2,5378076672
0.0,0.0,100.0,1.0,100.0,100.0,2.0,100.0,50.4,5378076672
1.0,0.0,100.0,1.0,100.0,100.0,2.0,100.0,50.4,5378076672
0.0,0.0,100.0,1.0,100.0,100.0,1.0,100.0,50.3,5377445888
0.0,0.0,100.0,0.0,100.0,100.0,1.0,100.0,50.2,5377404928
0.0,0.0,100.0,1.0,100.0,100.0,2.0,100.0,50.5,5377404928
0.0,1.0,100.0,0.0,100.0,100.0,0.0,100.0,50.2,5377404928
1.0,0.0,100.0,0.0,100.0,100.0,1.0,100.0,50.4,5377404928
2.9,1.0,100.0,1.0,100.0,100.0,0.0,100.0,50.4,5377404928
1.0,1.0,100.0,1.0,100.0,100.0,0.0,100.0,50.4,5377400832
1.0,0.0,100.0,1.0,100.0,100.0,1.0,100.0,50.2,5377400832
2.0,1.0,100.0,2.0,100.0,100.0,0.0,100.0,50.5,5377400832
0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,50.1,5377400832
1.0,1.0,100.0,1.0,100.0,100.0,1.0,100.0,50.4,5377400832
1.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,50.2,5377400832
0.0,0.0,100.0,1.0,100.0,100.0,0.0,100.0,50.3,5377400832
2.9,1.0,100.0,1.0,100.0,100.0,0.0,100.0,50.4,5377400832
0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,50.3,5377400832
2.0,0.0,100.0,1.0,100.0,100.0,1.0,100.0,50.6,5378060288
1.0,87.0,100.0,1.0,100.0,13.9,1.0,100.0,50.3,5378117632
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5378625536
0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.2,5378592768
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5378592768
0.0,100.0,100.0,2.9,100.0,0.0,0.0,100.0,50.3,5378592768
2.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5378625536
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5378625536
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5377568768
2.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5377568768
1.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.4,5377568768
2.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.2,5377568768
2.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5377568768
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.2,5377568768
1.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.4,5377568768
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.2,5377568768
2.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.5,5377568768
2.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5377568768
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5377568768
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5377568768
2.0,100.0,100.0,1.0,100.0,2.0,0.0,100.0,50.5,5378617344
0.0,100.0,100.0,2.0,100.0,1.0,0.0,100.0,50.4,5378617344
2.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.5,5378998272
